row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
"Gain from liquidation, disposal of fixed assets","Gain from liquidation, disposal of fixed assets","Gain from liquidation, disposal of fixed assets",-,"3,982,000",,
Income from showroom construction support,Income from showroom construction support,Income from showroom construction support,-,"2,398,746,150",,
Income from donated goods,Income from donated goods,Income from donated goods,"6,286,658,150","5,511,422,302",,
Others,Income from donated goods > Others,Others,"14,042,701","96,000",,96.0
,,,"6,300,700,851","7,914,246,452",,
