row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Labour expenses,Labour expenses,Labour expenses,"3,309,444,944","3,565,516,687",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"1,744,850,004","149,444,447",,
"Tax, Charge, Fee","Tax, Charge, Fee","Tax, Charge, Fee","4,591,377","5,000,000",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"694,088,645","154,867,403",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"1,956,881,993","1,108,416,321",,
,,,"7,709,856,963","4,983,244,858",,
