row_label_raw,row_label_full,- Thuế giá trị gia tăng,Số phải thuđầu nămVND > -,Số phải nộpđầu nămVND > -,Số phải nộptrong nămVND > 36.854.899.474,Số đã thực nộptrong nămVND > 36.854.899.474,Số phải thucuối nămVND > -,Số phải nộpcuối nămVND > -,numeric__Số phải thuđầu nămVND > -,numeric__Số phải nộpđầu nămVND > -,numeric__Số phải nộptrong nămVND > 36.854.899.474,numeric__Số đã thực nộptrong nămVND > 36.854.899.474,numeric__Số phải thucuối nămVND > -,numeric__Số phải nộpcuối nămVND > -
"- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu",-,-,94.945.358.641,94.945.358.641,-,-,,,94945358641.0,94945358641.0,,
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,-,6.103.164.944,15.907.352.237,20.207.879.599,-,1.802.637.582,,6103164944.0,15907352237.0,20207879599.0,,1802637582.0
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,98.165.782,1.174.225.088,1.203.321.573,-,69.069.297,,98165782.0,1174225088.0,1203321573.0,,69069297.0
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,-,28.400.000,28.400.000,-,-,,,28400000.0,28400000.0,,
,,,-,6.201.330.726,148.910.235.440,153.239.859.287,-,1.871.706.879,,6201330726.0,148910235440.0,153239859287.0,,1871706879.0
