row_label_raw,row_label_full,col_0,Từ 1 năm trở xuống,Trên 1 năm đến 5 năm,Trên 5 năm,Cộng,numeric__Từ 1 năm trở xuống,numeric__Trên 1 năm đến 5 năm,numeric__Trên 5 năm,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,,,,
Vay và nợ,Vay và nợ,Vay và nợ,-,-,-,-,,,,
"Phải trả người bán, phải trả khác","Vay và nợ > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",425.261.479.894,-,-,425.261.479.894,425261479894.0,,,425261479894.0
Chi phí phải trả,Vay và nợ > Chi phí phải trả,Chi phí phải trả,7.464.353.635,-,-,7.464.353.635,7464353635.0,,,7464353635.0
,,,432.725.833.529,-,-,432.725.833.529,432725833529.0,,,432725833529.0
