row_label_raw,row_label_full,Code,ITEMS,Note,Year 2025,Year 2024,numeric__ITEMS,numeric__Note,numeric__Year 2025,numeric__Year 2024
Code,Code,Code,ITEMS,Note,VND,VND,,,,
I. CASH FLOWS FROM OPERATING,I. CASH FLOWS FROM OPERATING,I. CASH FLOWS FROM OPERATING,I. CASH FLOWS FROM OPERATING,I. CASH FLOWS FROM OPERATING,I. CASH FLOWS FROM OPERATING,I. CASH FLOWS FROM OPERATING,,,,
01,01,01,1. Profit before tax,,"445,908,192,715","127,189,331,525",,,,
01,01,01,2. Adjustment for,,"(380,007,200,802)","(103,552,594,763)",,,,
02,02,02,- Depreciation and amortization of fixed assets and investment properties,,"3,112,877,896","2,150,809,548",,,,
03,03,03,- Provisions,,"30,441,296,232","1,320,388,930",,,,
04,04,04,- Exchange gains / losses from retranslation of monetary items denominated in foreign currency,,"3,699,220,526","4,377,026,983",,,,
05,05,05,- Gains / losses from investment activities,,"(418,354,758,131)","(111,400,820,224)",,,,
06,06,06,- Interest expense,,"1,094,162,675",-,,,,
08,08,08,3. Operating profit before changes in working capital,,"65,900,991,913","23,636,736,762",,,,
09,09,09,- Increase/ decrease in receivables,,"(21,022,528,484)","(44,733,752,909)",,,,
10,10,10,- Increase/ decrease in inventories,,"70,198,063,540","(132,310,409,740)",,,,
11,11,11,- Increase/ decrease in payables (excluding interest payable/ corporate income tax payable),,"(131,754,281,132)","432,889,706,195",,,,
12,12,12,- Increase/ decrease in prepaid expenses,,"965,139,243","(1,001,491,600)",,,,
14,14,14,- Interest paid,,"(1,094,162,675)",-,,,,
15,15,15,- Corporate income tax paid,,"(20,207,879,599)","(1,777,449,096)",,,,
20,20,20,Net cash flow from operating activities,,"(37,014,657,194)","276,703,339,612",,,,
II. CASH FLOWS FROM INVESTING,II. CASH FLOWS FROM INVESTING,II. CASH FLOWS FROM INVESTING,II. CASH FLOWS FROM INVESTING,II. CASH FLOWS FROM INVESTING,II. CASH FLOWS FROM INVESTING,II. CASH FLOWS FROM INVESTING,,,,
21,21,21,1. Purchase or construction of fixed assets and other long-term assets,,-,"(20,657,715,026)",,,,
22,22,22,2. Proceeds from disposals of fixed assets and other long-term assets,,-,"210,000,000",,,,
23,23,23,3. Loans and purchase of debt instruments from other entities,,"(1,737,477,960,179)","(1,060,572,628,046)",,,,
24,24,24,4. Collection of loans and resale of debt instrument of other entities,,"1,808,332,453,850","696,046,439,137",,,,
25,25,25,5. Equity investments in other entities,,"(1,305,548,000,000)",-,,,,
27,27,27,6. Interest and dividend received,,"420,605,258,019","107,684,998,173",,,,
30,30,30,Net cash flow from investing activities,,"(814,088,248,310)","(277,288,905,762)",,,,
III. CASH FLOWS FROM FINANCING,III. CASH FLOWS FROM FINANCING,III. CASH FLOWS FROM FINANCING,III. CASH FLOWS FROM FINANCING,III. CASH FLOWS FROM FINANCING,III. CASH FLOWS FROM FINANCING,III. CASH FLOWS FROM FINANCING,,,,
31,31,31,1. Proceeds from issuance of shares and receipt of contributed capital,,"799,946,000,000",-,,,,
33,33,33,2. Proceeds from borrowings,,"191,855,579,960",-,,,,
34,34,34,3. Repayment of principal,,"(191,855,579,960)",-,,,,
40,40,40,Net cash flow from financing activities,,"799,946,000,000",-,,,,
