row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
,,,-,-,,
Revenue from car sales and spare parts,Revenue from car sales and spare parts,Revenue from car sales and spare parts,"699,580,627,934","521,322,370,794",,
Other revenue,Other revenue,Other revenue,"22,182,926","88,177,901",,
,,,"699,602,810,860","521,410,548,695",,
