row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Cost of cars and spare parts sold,Cost of cars and spare parts sold,Cost of cars and spare parts sold,"591,335,208,403","467,195,290,598",,
Provision for devaluation of inventories,Provision for devaluation of inventories,Provision for devaluation of inventories,"25,977,616","1,310,036,014",,
Other cost of goods sold,Other cost of goods sold,Other cost of goods sold,"302,823,249","291,798,063",,
,,,"591,664,009,268","468,797,124,675",,
