row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Interest expenses,Interest expenses,Interest expenses,"1,094,162,675",-,,
Deferred L/C payment interest expense,Deferred L/C payment interest expense,Deferred L/C payment interest expense,"1,968,354,668",-,,
Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,"3,699,247,339","4,377,026,983",,
Loss on exchange difference in the year,Loss on exchange difference in the year,Loss on exchange difference in the year,"8,878,794,757","4,737,375,461",,
Provision for diminution in value of trading securities and impairment loss from investment,Provision for diminution in value of trading securities and impairment loss from investment,Provision for diminution in value of trading securities and impairment loss from investment,"30,244,914,688",-,,
,,,"45,885,474,127","9,114,402,444",,
In which: Financial expenses paid to related parties(Detailed in Note 33),In which: Financial expenses paid to related parties(Detailed in Note 33),In which: Financial expenses paid to related parties(Detailed in Note 33),"980,219,041",-,,
