row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
"Expenses from liquidation, disposal of fixed assets","Expenses from liquidation, disposal of fixed assets","Expenses from liquidation, disposal of fixed assets","46,799,082",-,,
Fines,Fines,Fines,"7,498,741","1,563,274",,
Others,Others,Others,"356,186,483","1,224,346,250",,
,,,"410,484,306","1,225,909,524",,
