row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
,,,-,-,,
Raw materials,Raw materials,Raw materials,"813,993,380","722,878,237",,
Labour expenses,Labour expenses,Labour expenses,"6,204,221,392","4,718,222,796",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"1,101,976,756","580,967,715",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"6,325,982,591","7,237,675,129",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"20,079,849,099","17,942,474,851",,
Provision/Reversal of provision for product warranty,Provision/Reversal of provision for product warranty,Provision/Reversal of provision for product warranty,"701,982,679","405,694,648",,
,,,"35,228,005,897","31,607,913,376",,
