row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
,,,VND,VND,,
Mua dịch vụ - Thuê văn phòng,Mua dịch vụ - Thuê văn phòng,Mua dịch vụ - Thuê văn phòng,630.000.000,630.000.000,630000000.0,630000000.0
Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy (TCH),Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy (TCH),Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy (TCH),630.000.000,630.000.000,630000000.0,630000000.0
Doanh thu tài chính - Nhận cổ tức,Doanh thu tài chính - Nhận cổ tức,Doanh thu tài chính - Nhận cổ tức,386.839.263.600,86.767.928.109,386839263600.0,86767928109.0
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,-,63.120.860.109,,63120860109.0
Công ty Cổ phần Tập đoàn Bất động sản CRV (CRV),Công ty Cổ phần Tập đoàn Bất động sản CRV (CRV),Công ty Cổ phần Tập đoàn Bất động sản CRV (CRV),300.317.763.600,23.647.068.000,300317763600.0,23647068000.0
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,86.521.500.000,-,86521500000.0,
Chi phí tài chính - Lãi tiền vay,Chi phí tài chính - Lãi tiền vay,Chi phí tài chính - Lãi tiền vay,980.219.041,-,980219041.0,
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,660.766.986,-,660766986.0,
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,319.452.055,-,319452055.0,
Nhận góp vốn trong năm,Nhận góp vốn trong năm,Nhận góp vốn trong năm,800.000.000.000,-,800000000000.0,
Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy (TCH),Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy (TCH),Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy (TCH),800.000.000.000,-,800000000000.0,
Nhận tiền vay trong kỳ,Nhận tiền vay trong kỳ,Nhận tiền vay trong kỳ,159.435.000.000,-,159435000000.0,
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,126.935.000.000,-,126935000000.0,
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,32.500.000.000,-,32500000000.0,
Trả tiền vay trong kỳ,Trả tiền vay trong kỳ,Trả tiền vay trong kỳ,159.435.000.000,-,159435000000.0,
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,126.935.000.000,-,126935000000.0,
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,32.500.000.000,-,32500000000.0,
