row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Raw materials,Raw materials,Raw materials,"850,765,493","722,878,237",,
Labour expenses,Labour expenses,Labour expenses,"9,513,666,336","8,283,739,483",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"3,112,877,896","996,463,298",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"7,020,071,236","7,392,542,532",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"22,041,322,469","19,620,858,155",,
,,,"42,538,703,430","37,016,481,705",,
