row_label_raw,row_label_full,col_0,31/12/2018,31/12/2017,numeric__31/12/2018,numeric__31/12/2017
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"4,60% - 6,50%","2,00% - 4,50%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"2,50% - 3,50%","1,40% - 1,90%",,
Cho vay bằng VND,Cho vay bằng VND,Cho vay bằng VND,"5,40% - 6,30%","1,50% - 6,00%",,
Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,Không áp dụng,"2,81% - 2,90%",,
