row_label_raw,row_label_full,1,Bảo lãnh vay vốn,40,10.000,10.000_1,numeric__Bảo lãnh vay vốn,numeric__40,numeric__10.000,numeric__10.000_1
2,2,2,Cam kết giao dịch hối đoái,40,95.137.019,105.159.681,,40.0,95137019.0,105159681.0
,,,Cam kết mua ngoại tệ,,4.051.866,4.129.576,,,4051866.0,4129576.0
,,,Cam kết bán ngoại tệ,,4.050.683,4.127.063,,,4050683.0,4127063.0
,,,Cam kết giao dịch hoán đổi,,87.034.470,96.903.042,,,87034470.0,96903042.0
3,3,3,Cam kết trong nghiệp vụ L/C,40,1.801.794,1.866.640,,40.0,1801794.0,1866640.0
4,4,4,Bảo lãnh khác,40,3.935.270,2.630.656,,40.0,3935270.0,2630656.0
5,5,5,Các cam kết khác,40,343.989,4.961.989,,40.0,343989.0,4961989.0
