row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2018Triệu VND,numeric__31/12/2017Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2018Triệu VND
Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,49.242,(4.216),-,45.026,49242.0,-4216.0,,45026.0
Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,4.843,78.799,(57.788),25.854,4843.0,78799.0,-57788.0,25854.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,573,39.426,(2.357),37.642,573.0,39426.0,-2357.0,37642.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.608,69.031,(68.490),4.149,3608.0,69031.0,-68490.0,4149.0
,,,9.024,187.256,(128.635),67.645,9024.0,187256.0,-128635.0,67645.0
