row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",,
Lãi phải trả cho tiền gửi,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi",Lãi phải trả cho tiền gửi,314.047,202.494,314047.0,202494.0
Lãi phải trả cho tiền gửi tiết kiệm,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi tiết kiệm",Lãi phải trả cho tiền gửi tiết kiệm,610.128,673.063,610128.0,673063.0
Lãi phải trả cho các giấy tờ có giá,"Các khoản lãi, phí phải trả > Lãi phải trả cho các giấy tờ có giá",Lãi phải trả cho các giấy tờ có giá,238.553,447.905,238553.0,447905.0
Lãi phải trả cho tiền vay,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền vay",Lãi phải trả cho tiền vay,86.837,57.808,86837.0,57808.0
Lãi phải trả cho các công cụ tài chính phải sinh,"Các khoản lãi, phí phải trả > Lãi phải trả cho các công cụ tài chính phải sinh",Lãi phải trả cho các công cụ tài chính phải sinh,73.743,46.022,73743.0,46022.0
,,,1.323.308,1.427.292,1323308.0,1427292.0
Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,,
Thuế phải nộp cho ngân sách Nhà nước (Thuyết minh 39),Các khoản phải trả và nợ khác > Thuế phải nộp cho ngân sách Nhà nước (Thuyết minh 39),Thuế phải nộp cho ngân sách Nhà nước (Thuyết minh 39),170.975,67.645,170975.0,67645.0
Cổ tức phải trả,Các khoản phải trả và nợ khác > Cổ tức phải trả,Cổ tức phải trả,4.236,4.266,4236.0,4266.0
Phải trả cán bộ công nhân viên,Các khoản phải trả và nợ khác > Phải trả cán bộ công nhân viên,Phải trả cán bộ công nhân viên,141.259,159.719,141259.0,159719.0
"Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành","Các khoản phải trả và nợ khác > Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành","Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành",42.892,44.684,42892.0,44684.0
Các khoản chờ thanh toán,Các khoản phải trả và nợ khác > Các khoản chờ thanh toán,Các khoản chờ thanh toán,1.653.216,159.000,1653216.0,159000.0
Doanh thu chờ phân bổ (*),Các khoản phải trả và nợ khác > Doanh thu chờ phân bổ (*),Doanh thu chờ phân bổ (*),358.440,301.918,358440.0,301918.0
Cổ tức nhận hộ,Các khoản phải trả và nợ khác > Cổ tức nhận hộ,Cổ tức nhận hộ,76.944,76.944,76944.0,76944.0
Các khoản phải trả khác,Các khoản phải trả và nợ khác > Các khoản phải trả khác,Các khoản phải trả khác,692.026,471.622,692026.0,471622.0
,,,3.139.988,1.285.798,3139988.0,1285798.0
,,,4.463.296,2.713.090,4463296.0,2713090.0
