row_label_raw,row_label_full,col_0,Doanh thu/(Chi phí),Doanh thu/(Chi phí)_1,numeric__Doanh thu/(Chi phí),numeric__Doanh thu/(Chi phí)_1
,,,2018Triệu VND,2017Triệu VND,,
Tổng công ty Bưu chính viễn thông Việt Nam (“VNPT”) -Cổ đông lớn,Tổng công ty Bưu chính viễn thông Việt Nam (“VNPT”) -Cổ đông lớn,Tổng công ty Bưu chính viễn thông Việt Nam (“VNPT”) -Cổ đông lớn,Tổng công ty Bưu chính viễn thông Việt Nam (“VNPT”) -Cổ đông lớn,Tổng công ty Bưu chính viễn thông Việt Nam (“VNPT”) -Cổ đông lớn,,
▪ Chi phí lãi tiền gửi,Tổng công ty Bưu chính viễn thông Việt Nam (“VNPT”) -Cổ đông lớn > ▪ Chi phí lãi tiền gửi,▪ Chi phí lãi tiền gửi,(100),(80),-100.0,-80.0
"Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này","Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này","Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này","Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này","Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này",,
▪ Thù lao,"Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này > ▪ Thù lao",▪ Thù lao,(77.100),(65.933),-77100.0,-65933.0
▪ Chi phí lãi tiền gửi,"Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này > ▪ Chi phí lãi tiền gửi",▪ Chi phí lãi tiền gửi,(2.405),(981),-2405.0,-981.0
▪ Thu nhập lãi tiền vay,"Thành viên Hội đồng Quản trị, Ban Điều hành, Ban Kiểm soát và những người có liên quan của các thành viên này > ▪ Thu nhập lãi tiền vay",▪ Thu nhập lãi tiền vay,994,880,994.0,880.0
