row_label_raw,row_label_full,Bên liên quan,Phải thu/(phải trả),Ngày 31 tháng 12năm 2018VND,Ngày 31 tháng 12năm 2017VND,numeric__Phải thu/(phải trả),numeric__Ngày 31 tháng 12năm 2018VND,numeric__Ngày 31 tháng 12năm 2017VND
"Các công ty liên doanh, liên kết","Các công ty liên doanh, liên kết","Các công ty liên doanh, liên kết","Các công ty liên doanh, liên kết","Các công ty liên doanh, liên kết","Các công ty liên doanh, liên kết",,,
Bảo Việt Bank,Bảo Việt Bank,Bảo Việt Bank,Số dư tiền gửi thanh toánSố dư tiền gửi có kỳ hạnSố dư trái phiếuPhải thu từ hoạt động đầu tư tiền gửi và trái phiếuPhải thu chỉ phí CNTTPhải trả tiền đặt cọc thuêvăn phòng,23.663.356.609112.000.000.000810.000.000.0004.254.301.374991.133.160(21.269.800),36.111.349.92665.000.000.000810.000.000.0004.575.821.9201.149.687.360(979.696.380),,,
Bảo Việt TokioMarine,Bảo Việt Bank > Bảo Việt TokioMarine,Bảo Việt TokioMarine,Phải thu cổ tức,22.050.000.000,-,,22050000000.0,
VIGEBA,Bảo Việt Bank > VIGEBA,VIGEBA,Phải thu cổ tức,-,1.500.000.000,,,1500000000.0
