row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018,Ngày 31 tháng 12năm 2017,numeric__Ngày 31 tháng 12năm 2018,numeric__Ngày 31 tháng 12năm 2017
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),"11.082,95","11.451,45",11082.95,11451.45
"Lãi tiền gửi, trái phiếu dự thu theo hợp đồng (VND)","Lãi tiền gửi, trái phiếu dự thu theo hợp đồng (VND)","Lãi tiền gửi, trái phiếu dự thu theo hợp đồng (VND)",560.005.665.382,496.936.485.457,560005665382.0,496936485457.0
