row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Cash on hand,Cash on hand,Cash on hand,"21,086,305","32,099,000",,
Cash at bank,Cash at bank,Cash at bank,"38,298,379,789","39,099,665,957",,
Cash equivalents (*),Cash equivalents (*),Cash equivalents (*),"11,000,000,000","36,905,578,380",,
,,,"49,319,466,094","76,037,343,337",,
