row_label_raw,row_label_full,col_0,Tại ngày đầu năm VND,Tăng VND,Giảm VND,Vay dài hạn đáo hạn trong vòng một năm VND,Tại ngày cuối năm VND,numeric__Tại ngày đầu năm VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Vay dài hạn đáo hạn trong vòng một năm VND,numeric__Tại ngày cuối năm VND
Vay ngân hàng (i),Vay ngân hàng (i),Vay ngân hàng (i),86.726.183.099,113.357.411.648,(161.874.020.607),-,38.209.574.140,86726183099.0,113357411648.0,-161874020607.0,,38209574140.0
Vay bên liên quan (Thuyết minh 34(b)),Vay bên liên quan (Thuyết minh 34(b)),Vay bên liên quan (Thuyết minh 34(b)),121.000.000.000,683.008.860.276,(411.008.860.276),-,393.000.000.000,121000000000.0,683008860276.0,-411008860276.0,,393000000000.0
Vay bên thứ ba (ii),Vay bên thứ ba (ii),Vay bên thứ ba (ii),-,-,-,211.590.000.000,211.590.000.000,,,,211590000000.0,211590000000.0
Trái phiếu phát hành đáo hạn trong vòng một năm (Thuyết minh 19(b)),Trái phiếu phát hành đáo hạn trong vòng một năm (Thuyết minh 19(b)),Trái phiếu phát hành đáo hạn trong vòng một năm (Thuyết minh 19(b)),848.615.235.831,-,(848.615.235.831),60.000.000.000,60.000.000.000,848615235831.0,,-848615235831.0,60000000000.0,60000000000.0
Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 19(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 19(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 19(b)),136.833.333.332,-,(202.233.333.332),174.133.333.332,108.733.333.332,136833333332.0,,-202233333332.0,174133333332.0,108733333332.0
Khác,Khác,Khác,81.279.999,-,-,-,81.279.999,81279999.0,,,,81279999.0
,,,1.193.256.032.261,796.366.271.924,(1.623.731.450.046),445.723.333.332,811.614.187.471,1193256032261.0,796366271924.0,-1623731450046.0,445723333332.0,811614187471.0
