row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Beginning of year,Beginning of year,Beginning of year,"12,115,218,873","18,746,635,684",,
Increases,Increases,Increases,"15,576,347,117","14,997,897,553",,
Allocation in the year,Allocation in the year,Allocation in the year,"(16,289,232,384)","(21,629,314,364)",,
End of year,End of year,End of year,"11,402,333,606","12,115,218,873",,
