row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty TNHH Lữ hành Quốc Tế TTC,Công ty TNHH Lữ hành Quốc Tế TTC,Công ty TNHH Lữ hành Quốc Tế TTC,Mua hàng hóa và dịch vụ,1.368.818.207,2.286.795.776,,1368818207.0,2286795776.0
Công ty TNHH Du lịch TTC Huế,Công ty TNHH Du lịch TTC Huế,Công ty TNHH Du lịch TTC Huế,Mua hàng hóa và dịch vụ,-,28.191.078,,,28191078.0
Công ty TNHH Du lịch TTC,Công ty TNHH Du lịch TTC,Công ty TNHH Du lịch TTC,Mua hàng hóa và dịch vụ,-,38.838.856,,,38838856.0
Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Mua hàng hóa và dịch vụ,-,23.672.727,,,23672727.0
Công ty Cổ phần Xuất nhập khẩu Agris Ninh Hòa,Công ty Cổ phần Xuất nhập khẩu Agris Ninh Hòa,Công ty Cổ phần Xuất nhập khẩu Agris Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,35.100.000,167.220.000,,35100000.0,167220000.0
Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Mua hàng hóa và dịch vụ,3.240.741,7.381.819,,3240741.0,7381819.0
Viện Nghiên cứu và Đào tạo Quốc tế TTC,Viện Nghiên cứu và Đào tạo Quốc tế TTC,Viện Nghiên cứu và Đào tạo Quốc tế TTC,Mua hàng hóa và dịch vụ,-,2.500.000,,,2500000.0
