row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Forest environment protection fees,Forest environment protection fees,Forest environment protection fees,"1,047,061,440","982,461,852",,
Dividends payable,Dividends payable,Dividends payable,"398,834,076","398,834,076",,
Others,Others,Others,"3,558,205,305","4,011,185,927",,
,,,"5,004,100,821","5,392,481,855",,
