row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Other income,Other income,Other income,Other income,Other income,,
Compensation from insurance company,Compensation from insurance company,Compensation from insurance company,"1,149,738,878",-,,
Net gain on disposal of fixed assets,Net gain on disposal of fixed assets,Net gain on disposal of fixed assets,"272,727,273",-,,
Others,Others,Others,"326,757,779","734,039,179",,
,,,"1,749,223,930","734,039,179",,
Other expenses,Other expenses,Other expenses,Other expenses,Other expenses,,
Fines,Fines,Fines,"768,192,874","56,645,039",,
Others,Others,Others,"479,846,906","827,516,284",,
,,,"1,248,039,780","884,161,323",,
