row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Insurance fee,Insurance fee,Insurance fee,"362,815,861","196,181,900",,
Software,Software,Software,"602,240,300","189,839,121",,
Others,Others,Others,"726,369,911","2,282,361,510",,
,,,"1,691,426,072","2,668,382,531",,
