row_label_raw,row_label_full,Hội đồng Quản trị,Ông Tân Xuân Hiến,Chủ tịch,numeric__Ông Tân Xuân Hiến,numeric__Chủ tịch
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Thế Vinh,Thành viên độc lập,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Nguyễn Thùy Vân,Thành viên độc lập,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Phạm Thị Khuê,Thành viên độc lập,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Toshihiro Oki,Thành viên không điều hành,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Simon Mark Wilson,Thành viên không điều hành,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Đăng Huỳnh Anh Tuấn,Thành viên không điều hành,,
