row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc VND,Số cuối năm > Giá trị hợp lý VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá gốc VND,Số đầu năm > Giá trị hợp lý VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá gốc VND,numeric__Số cuối năm > Giá trị hợp lý VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá gốc VND,numeric__Số đầu năm > Giá trị hợp lý VND,numeric__Số đầu năm > Dự phòng VND
Công ty Cổ phần Thủy điện,Công ty Cổ phần Thủy điện,Công ty Cổ phần Thủy điện,,,,,,,,,,,,
Trường Phú,Công ty Cổ phần Thủy điện > Trường Phú,Trường Phú,93.800.000.000,(**),(13.484.045.236),93.800.000.000,(**),(16.729.957.566),93800000000.0,,-13484045236.0,93800000000.0,,-16729957566.0
Công ty Cổ phần Năng lượng Solwind,Công ty Cổ phần Thủy điện > Công ty Cổ phần Năng lượng Solwind,Công ty Cổ phần Năng lượng Solwind,49.990.000.000,(**),-,49.990.000.000,(**),-,49990000000.0,,,49990000000.0,,
,,,143.790.000.000,,(13.484.045.236),143.790.000.000,,(16.729.957.566),143790000000.0,,-13484045236.0,143790000000.0,,-16729957566.0
