row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Depreciation and amortisation,Depreciation and amortisation,Depreciation and amortisation,"142,686,939,981","146,657,975,118",,
Staff costs,Staff costs,Staff costs,"78,146,252,473","88,302,005,144",,
Outside service expenses,Outside service expenses,Outside service expenses,"71,077,272,375","54,276,377,181",,
Raw materials,Raw materials,Raw materials,"25,459,712,151","23,748,004,196",,
Others,Others,Others,"47,783,463,517","58,685,807,790",,
,,,"365,153,640,497","371,670,169,429",,
