row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Third parties (*),Third parties (*),Third parties (*),"90,358,860,334","94,368,645,109",,
Related parties (Note 34(b)),Related parties (Note 34(b)),Related parties (Note 34(b)),"180,252,000","228,817,600",,
,,,"90,539,112,334","94,597,462,709",,
