row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Staff costs,Staff costs,Staff costs,"42,615,461,936","55,943,221,237",,
Outside service expenses,Outside service expenses,Outside service expenses,"23,661,677,557","29,225,692,984",,
Tools and supplies,Tools and supplies,Tools and supplies,"8,565,701,614","6,887,095,244",,
Depreciation and amortisation,Depreciation and amortisation,Depreciation and amortisation,"6,007,556,978","6,712,615,095",,
Others,Others,Others,"24,125,653,420","25,742,657,827",,
,,,"104,976,051,505","124,511,282,387",,
