row_label_raw,row_label_full,Vietcombank - Chi nhánh Gia Lai > BIDV - Chi nhánh Gia Định > Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai,Số hợp đồng > 215/2018/VCB-GEC > 535/2023/369546/HĐTD > 10000819LD001202323,Số cuối năm VND > 492.600.000.000 > 206.500.000.000 > 75.833.333.335,Mục đích vay > Đầu tư vào Dự án Nhà máy điện mặt trời Krông Pa. > Đầu tư vào Dự án Nhà máy điện mặt trời Phong Điền. > Đầu tư vào Công ty Cổ phần Năng lượng Điện gió Tiền Giang dưới dạng vốn góp cho mục đích phát triển dự án điện gió Tân Phú Đồng 1.,Kỳ hạn trả nợ gốc > Đến tháng 11 năm 2030. > Đến tháng 4 năm 2029. > Đến tháng 8 năm 2026.,"Lãi suất > Lãi suất 12 tháng kể từ ngày giải ngân đầu tiên là 7,8%/năm. Sau đó, lãi suất định kỳ điều chỉnh 3 tháng/lần theo lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam với kỳ hạn 12 tháng của Vietcombank - Chi nhánh Gia Lai cộng biên lãi suất 2,6%/năm. > Lãi suất 12 tháng kể từ ngày giải ngân đầu tiên là 7,5%/năm. Sau đó, lãi suất định kỳ điều chỉnh 6 tháng/lần theo lãi suất cơ sở cộng biên lãi suất 2,3%/năm. > Lãi suất biên được tính dựa trên bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng tiền Đồng Việt Nam có kỳ hạn 6 tháng của 4 ngân hàng (Vietinbank, Vietcombank, BIDV, Agribank) cộng biên lãi suất 3,6%/năm.","Tài sản thế chấp > Nhà máy điện mặt trời Krông Pa, các Nhà máy thủy điện Ayun Thương 1A và Đak Pihao 1 (Thuyết minh 13(a)). Ngoài ra, khoản vay có bảo lãnh của Công ty Cổ phần Đầu tư Thành Thành Công - một bên liên quan. > Nhà máy điện mặt trời Phong Điền bao gồm Quyền sử dụng đất có diện tích 444.980m2 (Thuyết minh 13(b)) và tài sản gắn liền với đất tại số đất 257, 258, TĐB số 01 Điền Lộc, Phong Điền, Thừa Thiên Huế và máy móc thiết bị (Thuyết minh 13(a)). > Nhà máy thủy điện Thương lô bao gồm công trình có tổng diện tích xây dựng 3.291,5m2 trên khu đất có diện tích 44.283,9m2 theo Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất tại Thừa đất số 567 và 424, xã Thương Lô, xã Hương Lộc, huyện Nam Đồng, tỉnh Thừa Thiên Huế.",numeric__Số hợp đồng > 215/2018/VCB-GEC > 535/2023/369546/HĐTD > 10000819LD001202323,numeric__Số cuối năm VND > 492.600.000.000 > 206.500.000.000 > 75.833.333.335,numeric__Mục đích vay > Đầu tư vào Dự án Nhà máy điện mặt trời Krông Pa. > Đầu tư vào Dự án Nhà máy điện mặt trời Phong Điền. > Đầu tư vào Công ty Cổ phần Năng lượng Điện gió Tiền Giang dưới dạng vốn góp cho mục đích phát triển dự án điện gió Tân Phú Đồng 1.,numeric__Kỳ hạn trả nợ gốc > Đến tháng 11 năm 2030. > Đến tháng 4 năm 2029. > Đến tháng 8 năm 2026.,"numeric__Lãi suất > Lãi suất 12 tháng kể từ ngày giải ngân đầu tiên là 7,8%/năm. Sau đó, lãi suất định kỳ điều chỉnh 3 tháng/lần theo lãi suất tiền gửi tiết kiệm bằng Đồng Việt Nam với kỳ hạn 12 tháng của Vietcombank - Chi nhánh Gia Lai cộng biên lãi suất 2,6%/năm. > Lãi suất 12 tháng kể từ ngày giải ngân đầu tiên là 7,5%/năm. Sau đó, lãi suất định kỳ điều chỉnh 6 tháng/lần theo lãi suất cơ sở cộng biên lãi suất 2,3%/năm. > Lãi suất biên được tính dựa trên bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng tiền Đồng Việt Nam có kỳ hạn 6 tháng của 4 ngân hàng (Vietinbank, Vietcombank, BIDV, Agribank) cộng biên lãi suất 3,6%/năm.","numeric__Tài sản thế chấp > Nhà máy điện mặt trời Krông Pa, các Nhà máy thủy điện Ayun Thương 1A và Đak Pihao 1 (Thuyết minh 13(a)). Ngoài ra, khoản vay có bảo lãnh của Công ty Cổ phần Đầu tư Thành Thành Công - một bên liên quan. > Nhà máy điện mặt trời Phong Điền bao gồm Quyền sử dụng đất có diện tích 444.980m2 (Thuyết minh 13(b)) và tài sản gắn liền với đất tại số đất 257, 258, TĐB số 01 Điền Lộc, Phong Điền, Thừa Thiên Huế và máy móc thiết bị (Thuyết minh 13(a)). > Nhà máy thủy điện Thương lô bao gồm công trình có tổng diện tích xây dựng 3.291,5m2 trên khu đất có diện tích 44.283,9m2 theo Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất tại Thừa đất số 567 và 424, xã Thương Lô, xã Hương Lộc, huyện Nam Đồng, tỉnh Thừa Thiên Huế."
Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai,Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai,Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai,10000819LD001202323,774.933.333.335(108.733.333.332),,,,,,,,,,
Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai,Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai > Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai,Ngân hàng TM TNHH E.Sun - Chi nhánh Đồng Nai,10000819LD001202323,666.200.000.003,,,,,,666200000003.0,,,,
