row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Dat Mui offshore wind power and hydrogen gas production Project,Dat Mui offshore wind power and hydrogen gas production Project,Dat Mui offshore wind power and hydrogen gas production Project,"3,320,681,818","3,320,681,818",,
Tri An - Dong Nai floating solar power Project,Tri An - Dong Nai floating solar power Project,Tri An - Dong Nai floating solar power Project,"490,909,091","490,909,091",,
Others,Others,Others,"318,181,819","318,181,819",,
,,,"4,129,772,728","4,129,772,728",,
