row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Third parties (*),Third parties (*),Third parties (*),"3,401,006,423","1,849,700,603",,
Related parties (Note 34(b)),Related parties (Note 34(b)),Related parties (Note 34(b)),"175,750,000","764,356,515",,
,,,"3,576,756,423","2,614,057,118",,
