row_label_raw,row_label_full,col_0,col_1,Location,Business activities,Ownership to registered charter capital (%),Ownership to registered charter capital (%)_1,Voting rights (%),Voting rights (%)_1,numeric__col_1,numeric__Location,numeric__Business activities,numeric__Ownership to registered charter capital (%),numeric__Ownership to registered charter capital (%)_1,numeric__Voting rights (%),numeric__Voting rights (%)_1
,,,,Location,Business activities,End of year,Beginning of year,End of year,Beginning of year,,,,,,,
b),b),b),Indirect subsidiaries,,,,,,,,,,,,,
1.,b) > 1.,1.,Lavi Wind Power Joint Stock Company (ii),Ho Chi Minh City,"Produce, transmit and distribute electricity",-,94.38,-,99.99,,,,,9438.0,,9999.0
2.,b) > 2.,2.,Cao Nguyen Energy Joint Stock Company,Dak Lak Province,"Produce, transmit and distribute electricity",99.99,99.99,99.99,99.00,,,,9999.0,9999.0,9999.0,9900.0
c),c),c),Associates,,,,,,,,,,,,,
1.,c) > 1.,1.,Truong Phu Hydropower Joint Stock Company,Thua Thien Hue Province,"Produce, transmit and distribute electricity",25.09,25.09,25.09,25.09,,,,2509.0,2509.0,2509.0,2509.0
2.,c) > 2.,2.,Solwind Energy Joint Stock Company,Ho Chi Minh City,Related power management and consulting activities,49.99,49.99,49.99,49.99,,,,4999.0,4999.0,4999.0,4999.0
