row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Power Engineering Consulting,Power Engineering Consulting,Power Engineering Consulting,Power Engineering Consulting,Power Engineering Consulting,,
Joint Stock Company 5,Joint Stock Company 5,Joint Stock Company 5,"990,000,000","990,000,000",,
TMEIC Asia (Thailand) Company Limited,TMEIC Asia (Thailand) Company Limited,TMEIC Asia (Thailand) Company Limited,"1,769,516,640",-,,
