row_label_raw,row_label_full,col_0,Số cuối năm VND,numeric__Số cuối năm VND
"Trái phiếu không chuyển đổi, bảo đảm bằng tài sản thanh toán, có bảo lãnh của bên thứ ba và được phát hành dưới hình thức ghi số (a)","Trái phiếu không chuyển đổi, bảo đảm bằng tài sản thanh toán, có bảo lãnh của bên thứ ba và được phát hành dưới hình thức ghi số (a)","Trái phiếu không chuyển đổi, bảo đảm bằng tài sản thanh toán, có bảo lãnh của bên thứ ba và được phát hành dưới hình thức ghi số (a)",165.000.000.000,165000000000.0
"Trái phiếu không chuyển đổi, không kèm theo chứng quyền và bảo đảm bằng tài sản (b)","Trái phiếu không chuyển đổi, không kèm theo chứng quyền và bảo đảm bằng tài sản (b)","Trái phiếu không chuyển đổi, không kèm theo chứng quyền và bảo đảm bằng tài sản (b)",200.000.000.000,200000000000.0
"Trái phiếu không chuyển đổi, không kèm theo chứng quyền và bảo đảm bằng tài sản (c)","Trái phiếu không chuyển đổi, không kèm theo chứng quyền và bảo đảm bằng tài sản (c)","Trái phiếu không chuyển đổi, không kèm theo chứng quyền và bảo đảm bằng tài sản (c)",300.000.000.000,300000000000.0
Chỉ phí phát hành trái phiếu,Chỉ phí phát hành trái phiếu,Chỉ phí phát hành trái phiếu,(6.513.631.186),-6513631186.0
,,,658.486.368.814,658486368814.0
Đáo hạn trong vòng 1 năm,Đáo hạn trong vòng 1 năm,Đáo hạn trong vòng 1 năm,(60.000.000.000),-60000000000.0
,,,598.486.368.814,598486368814.0
