row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Third parties,Third parties,Third parties,"52,108,800",-,,
Related parties (Note 34(b)),Related parties (Note 34(b)),Related parties (Note 34(b)),"1,000,000,000","5,385,224,800",,
,,,"1,052,108,800","5,385,224,800",,
