row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Interest expense,Interest expense,Interest expense,"6,887,716,490","26,147,400,122",,
Others,Others,Others,"2,923,214,227","9,653,663,053",,
,,,"9,810,930,717","35,801,063,175",,
