row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Central Power Corporation,Central Power Corporation,Central Power Corporation,"48,097,523,539","47,552,708,605",,
Electricity Power Trading Company,Electricity Power Trading Company,Electricity Power Trading Company,"33,597,676,401","35,756,519,643",,
