row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
Tạm ứng cho nhân viên (*),Tạm ứng cho nhân viên (*),Tạm ứng cho nhân viên (*),34.027.326.938,-,15.966.394.768,-,34027326938.0,,15966394768.0,
"Lãi cho vay bên liên quan(Thuyết minh 7, 34(b))","Lãi cho vay bên liên quan(Thuyết minh 7, 34(b))","Lãi cho vay bên liên quan(Thuyết minh 7, 34(b))",16.888.624.658,-,1.811.136.522,-,16888624658.0,,1811136522.0,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,57.072.835,-,38.331.242,-,57072835.0,,38331242.0,
Khác,Khác,Khác,3.281.694.990,-,6.152.364.501,-,3281694990.0,,6152364501.0,
,,,54.254.719.421,-,23.968.227.033,-,54254719421.0,,23968227033.0,
Trong đóBên liên quan (Thuyếtminh 34(b)),Trong đóBên liên quan (Thuyếtminh 34(b)),Trong đóBên liên quan (Thuyếtminh 34(b)),16.888.624.658,-,1.811.136.522,-,16888624658.0,,1811136522.0,
Bên thứ ba,Bên thứ ba,Bên thứ ba,37.347.353.170,-,22.157.090.511,-,37347353170.0,,22157090511.0,
,,,54.235.977.828,-,23.968.227.033,-,54235977828.0,,23968227033.0,
