row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Prepaid land rental,Prepaid land rental,Prepaid land rental,"6,915,901,109","7,161,883,781",,
"Tools, supplies and office equipments","Tools, supplies and office equipments","Tools, supplies and office equipments","416,378,574","440,109,320",,
Others,Others,Others,"2,378,627,851","1,844,843,241",,
,,,"9,710,907,534","9,446,836,342",,
