row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Interest expense,Interest expense,Interest expense,"219,866,767,192","276,986,036,155",,
Provision for diminution in value of investments (Note 13(c)),Provision for diminution in value of investments (Note 13(c)),Provision for diminution in value of investments (Note 13(c)),"126,752,849,161","62,631,667,928",,
Allocation of bond issuance fee,Allocation of bond issuance fee,Allocation of bond issuance fee,"3,935,432,983","9,354,478,262",,
Settlement fee of early bond redemption and borrowings repayment,Settlement fee of early bond redemption and borrowings repayment,Settlement fee of early bond redemption and borrowings repayment,-,"15,446,421,620",,
Loss from dissolution of subsidiary,Loss from dissolution of subsidiary,Loss from dissolution of subsidiary,-,"1,918,645,518",,
Others,Others,Others,"8,867,086,050","3,322,126,322",,
,,,"359,422,135,386","369,659,375,805",,
