row_label_raw,row_label_full,col_0,31/12/2022 > Giá trị VND,31/12/2022 > Dự phòng VND,01/01/2022 > Giá trị VND,01/01/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị VND,numeric__31/12/2022 > Dự phòng VND,numeric__01/01/2022 > Giá trị VND,numeric__01/01/2022 > Dự phòng VND
Các bên liên quan,Các bên liên quan,Các bên liên quan,-,-,-,-,,,,
Các bên khác,Các bên liên quan > Các bên khác,Các bên khác,7.988.632.847,(2.837.914.019),13.851.635.562,-,7988632847.0,-2837914019.0,13851635562.0,
"Kỳ quỹ, ký cược","Các bên liên quan > Kỳ quỹ, ký cược","Kỳ quỹ, ký cược",340.000.000,-,349.800.000,-,340000000.0,,349800000.0,
Tạm ứng,Các bên liên quan > Tạm ứng,Tạm ứng,492.150.000,-,7.632.653.987,-,492150000.0,,7632653987.0,
Phải thu Nguyễn Thị Dung,Các bên liên quan > Phải thu Nguyễn Thị Dung,Phải thu Nguyễn Thị Dung,5.365.828.037,(2.837.914.019),5.675.828.037,-,5365828037.0,-2837914019.0,5675828037.0,
Lãi tiền gửi dự thu,Các bên liên quan > Lãi tiền gửi dự thu,Lãi tiền gửi dự thu,146.636.616,-,-,-,146636616.0,,,
Phải thu các đối tượng khác,Các bên liên quan > Phải thu các đối tượng khác,Phải thu các đối tượng khác,1.644.018.194,-,193.353.538,-,1644018194.0,,193353538.0,
Cộng,Các bên liên quan > Cộng,Cộng,7.988.632.847,(2.837.914.019),13.851.635.562,-,7988632847.0,-2837914019.0,13851635562.0,
