row_label_raw,row_label_full,col_0,31/12/2022 > Giá trị VND,31/12/2022 > Dự phòng VND,01/01/2022 > Giá trị VND,01/01/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị VND,numeric__31/12/2022 > Dự phòng VND,numeric__01/01/2022 > Giá trị VND,numeric__01/01/2022 > Dự phòng VND
Các bên liên quan,Các bên liên quan,Các bên liên quan,508.307.414,-,-,-,508307414.0,,,
Công ty Cổ phần Bánh Givral,Công ty Cổ phần Bánh Givral,Công ty Cổ phần Bánh Givral,508.307.414,,-,,508307414.0,,,
Các bên khác,Các bên khác,Các bên khác,17.966.970.340,-,18.183.570.507,-,17966970340.0,,18183570507.0,
Công ty Cổ phần Đầu tư xây dựng và Kinh doanh Nhà,Công ty Cổ phần Đầu tư xây dựng và Kinh doanh Nhà,Công ty Cổ phần Đầu tư xây dựng và Kinh doanh Nhà,12.015.448.545,-,12.015.448.545,-,12015448545.0,,12015448545.0,
Phải thu khách hàng mua cản hộ,Phải thu khách hàng mua cản hộ,Phải thu khách hàng mua cản hộ,5.556.005.383,-,5.613.516.962,-,5556005383.0,,5613516962.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,395.516.412,-,554.605.000,-,395516412.0,,554605000.0,
Cộng,Cộng,Cộng,18.475.277.754,-,18.183.570.507,-,18475277754.0,,18183570507.0,
