row_label_raw,row_label_full,5.11 Chứng khoán kinh doanh,5.11 Chứng khoán kinh doanh_1,5.11 Chứng khoán kinh doanh_2,5.11 Chứng khoán kinh doanh_3,5.11 Chứng khoán kinh doanh_4,5.11 Chứng khoán kinh doanh_5,5.11 Chứng khoán kinh doanh_6,numeric__5.11 Chứng khoán kinh doanh_1,numeric__5.11 Chứng khoán kinh doanh_2,numeric__5.11 Chứng khoán kinh doanh_3,numeric__5.11 Chứng khoán kinh doanh_4,numeric__5.11 Chứng khoán kinh doanh_5,numeric__5.11 Chứng khoán kinh doanh_6
,,,31/12/2022,31/12/2022,31/12/2022,31/12/2022,01/01/2022,01/01/2022,,,,,,
,,,Giá gốc VND,Dự phòng VND,Giá hợp lý VND,Giá gốc VND,Dự phòng VND,Giá hợp lý VND,,,,,,
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,21.755.491.533,(14.043.566.533),4.140.500.000,32.431.850.847,(1.563.425.847),27.297.000.000,21755491533.0,-14043566533.0,4140500000.0,32431850847.0,-1563425847.0,27297000000.0
Công ty Cổ phần Đầu tư PVR Hà Nội (1),Công ty Cổ phần Đầu tư PVR Hà Nội (1),Công ty Cổ phần Đầu tư PVR Hà Nội (1),18.184.066.533,(14.043.566.533),4.140.500.000,28.860.425.847,(1.563.425.847),27.297.000.000,18184066533.0,-14043566533.0,4140500000.0,28860425847.0,-1563425847.0,27297000000.0
Công ty CP Fafilm Thành phố Hồ Chí Minh (2),Công ty CP Fafilm Thành phố Hồ Chí Minh (2),Công ty CP Fafilm Thành phố Hồ Chí Minh (2),3.571.425.000,-,,3.571.425.000,-,,3571425000.0,,,3571425000.0,,
Cộng,Cộng,Cộng,21.755.491.533,(14.043.566.533),4.140.500.000,32.431.850.847,(1.563.425.847),27.297.000.000,21755491533.0,-14043566533.0,4140500000.0,32431850847.0,-1563425847.0,27297000000.0
