row_label_raw,row_label_full,col_0,31/12/2022 > Giá trịVND,31/12/2022 > Số có khà năng trả nợVND,01/01/2022 > Giá trịVND,01/01/2022 > Số có khà năng trả nợVND,numeric__31/12/2022 > Giá trịVND,numeric__31/12/2022 > Số có khà năng trả nợVND,numeric__01/01/2022 > Giá trịVND,numeric__01/01/2022 > Số có khà năng trả nợVND
Các bên liên quan,Các bên liên quan,Các bên liên quan,-,-,-,-,,,,
Các bên khác,Các bên liên quan > Các bên khác,Các bên khác,6.700.119.519,6.700.119.519,8.394.901.501,8.394.901.501,6700119519.0,6700119519.0,8394901501.0,8394901501.0
TCT Xây dựng Hà Nội - Công ty TNHH,Các bên liên quan > TCT Xây dựng Hà Nội - Công ty TNHH,TCT Xây dựng Hà Nội - Công ty TNHH,1.410.566.240,1.410.566.240,1.410.566.240,1.410.566.240,1410566240.0,1410566240.0,1410566240.0,1410566240.0
TCT Đầu tư Phát triển,Các bên liên quan > TCT Đầu tư Phát triển,TCT Đầu tư Phát triển,940.670.171,940.670.171,940.670.171,940.670.171,940670171.0,940670171.0,940670171.0,940670171.0
Hạ tầng Đô thị UDIC - Công ty TNHH MTV,Các bên liên quan > Hạ tầng Đô thị UDIC - Công ty TNHH MTV,Hạ tầng Đô thị UDIC - Công ty TNHH MTV,783.573.871,783.573.871,2.283.573.871,2.283.573.871,783573871.0,783573871.0,2283573871.0,2283573871.0
Công ty Cổ phần Xây lắp Dầu khí Hà Nội,Các bên liên quan > Công ty Cổ phần Xây lắp Dầu khí Hà Nội,Công ty Cổ phần Xây lắp Dầu khí Hà Nội,3.565.309.237,3.565.309.237,3.760.091.219,3.760.091.219,3565309237.0,3565309237.0,3760091219.0,3760091219.0
Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,,,,,,,,
Cộng,Phải trả cho các đối tượng khác > Cộng,Cộng,6.700.119.519,6.700.119.519,8.394.901.501,8.394.901.501,6700119519.0,6700119519.0,8394901501.0,8394901501.0
