row_label_raw,row_label_full,col_0,Trang,numeric__Trang
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,2 - 4,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,5 - 6,
BÁO CÁO TÀI CHÍNH RIÊNG ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH RIÊNG ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH RIÊNG ĐÃ ĐƯỢC KIỂM TOÁN,,
Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng,7 - 8,
Báo cáo kết quả hoạt động kinh doanh riêng,Bàng cân đối kế toán riêng > Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng,9,9.0
Báo cáo lưu chuyển tiền tệ riêng,Bàng cân đối kế toán riêng > Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,10,10.0
Bàn thuyết minh Báo cáo tài chính riêng,Bàn thuyết minh Báo cáo tài chính riêng,Bàn thuyết minh Báo cáo tài chính riêng,11 - 43,
