row_label_raw,row_label_full,col_0,31/12/2022 > Giá trịVND,31/12/2022 > Số có khànăng trả nợVND,01/01/2022 > Giá trịVND,01/01/2022 > Số có khànăng trả nợVND,numeric__31/12/2022 > Giá trịVND,numeric__31/12/2022 > Số có khànăng trả nợVND,numeric__01/01/2022 > Giá trịVND,numeric__01/01/2022 > Số có khànăng trả nợVND
Các bên khác,Các bên khác,Các bên khác,543.877.031.952,543.877.031.952,548.680.088.168,548.680.088.168,543877031952.0,543877031952.0,548680088168.0,548680088168.0
Công ty Cổ phần Đầu tư Nồng nghiệp Công nghệ cao Hà Nội (3),Công ty Cổ phần Đầu tư Nồng nghiệp Công nghệ cao Hà Nội (3),Công ty Cổ phần Đầu tư Nồng nghiệp Công nghệ cao Hà Nội (3),220.500.000.000,220.500.000.000,220.500.000.000,220.500.000.000,220500000000.0,220500000000.0,220500000000.0,220500000000.0
Công ty CP Thương mại và Đầu tư Mạnh Hà (4),Công ty CP Thương mại và Đầu tư Mạnh Hà (4),Công ty CP Thương mại và Đầu tư Mạnh Hà (4),23.373.788.160,23.373.788.160,23.373.788.160,23.373.788.160,23373788160.0,23373788160.0,23373788160.0,23373788160.0
Công ty CP Giáo dục và Quốc tế Thần Đồng (5),Công ty CP Giáo dục và Quốc tế Thần Đồng (5),Công ty CP Giáo dục và Quốc tế Thần Đồng (5),200.000.000.000,200.000.000.000,200.000.000.000,200.000.000.000,200000000000.0,200000000000.0,200000000000.0,200000000000.0
Công ty TNHH Gió Hát (6),Công ty TNHH Gió Hát (6),Công ty TNHH Gió Hát (6),70.067.483.056,70.067.483.056,70.067.483.056,70.067.483.056,70067483056.0,70067483056.0,70067483056.0,70067483056.0
Ngân hàng TMCP Quốc Dân (NCB) (7),Ngân hàng TMCP Quốc Dân (NCB) (7),Ngân hàng TMCP Quốc Dân (NCB) (7),29.393.653.218,29.393.653.218,33.393.653.218,33.393.653.218,29393653218.0,29393653218.0,33393653218.0,33393653218.0
Các khoản khác,Các khoản khác,Các khoản khác,542.107.518,542.107.518,1.345.163.734,1.345.163.734,542107518.0,542107518.0,1345163734.0,1345163734.0
Cộng,Cộng,Cộng,543.877.031.952,543.877.031.952,548.680.088.168,548.680.088.168,543877031952.0,543877031952.0,548680088168.0,548680088168.0
