row_label_raw,row_label_full,col_0,31/12/2022 > Giá trị VND,31/12/2022 > Dự phòng VND,01/01/2022 > Giá trị VND,01/01/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị VND,numeric__31/12/2022 > Dự phòng VND,numeric__01/01/2022 > Giá trị VND,numeric__01/01/2022 > Dự phòng VND
Các bên khác,Các bên khác,Các bên khác,179.473.550.180,(44.383.247.680),179.411.050.180,(44.383.247.680),179473550180.0,-44383247680.0,179411050180.0,-44383247680.0
Công ty TNHH VNT (2),Công ty TNHH VNT (2),Công ty TNHH VNT (2),78.027.802.500,-,78.027.802.500,-,78027802500.0,,78027802500.0,
Công ty Cổ phần Licogi 19 (3),Công ty Cổ phần Licogi 19 (3),Công ty Cổ phần Licogi 19 (3),57.000.000.000,-,57.000.000.000,-,57000000000.0,,57000000000.0,
Công ty Cổ phần Đầu tư Phát triển Gia Định (4),Công ty Cổ phần Đầu tư Phát triển Gia Định (4),Công ty Cổ phần Đầu tư Phát triển Gia Định (4),44.445.747.680,(44.383.247.680),44.383.247.680,(44.383.247.680),44445747680.0,-44383247680.0,44383247680.0,-44383247680.0
Cộng,Cộng,Cộng,179.473.550.180,(44.383.247.680),179.411.050.180,(44.383.247.680),179473550180.0,-44383247680.0,179411050180.0,-44383247680.0
