row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2018VND,2017VND,,
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,,
Khoản cho vay đã cấp,Công ty Cổ phần Tập đoàn Masan > Khoản cho vay đã cấp,Khoản cho vay đã cấp,-,910.000.000.000,,910000000000.0
Khoản cho vay đã nhận,Công ty Cổ phần Tập đoàn Masan > Khoản cho vay đã nhận,Khoản cho vay đã nhận,-,369.000.000.000,,369000000000.0
Thu nhập lãi cho vay,Công ty Cổ phần Tập đoàn Masan > Thu nhập lãi cho vay,Thu nhập lãi cho vay,9.678.054.795,68.651.041.097,9678054795.0,68651041097.0
Cổ tức,Công ty Cổ phần Tập đoàn Masan > Cổ tức,Cổ tức,1.135.573.000.000,-,1135573000000.0,
Cấn trừ khoản cho vay phải thu với cổ tức phải trả,Công ty Cổ phần Tập đoàn Masan > Cấn trừ khoản cho vay phải thu với cổ tức phải trả,Cấn trừ khoản cho vay phải thu với cổ tức phải trả,937.000.000.000,-,937000000000.0,
Cấn trừ lãi cho vay phải thu với cổ tức phải trả,Công ty Cổ phần Tập đoàn Masan > Cấn trừ lãi cho vay phải thu với cổ tức phải trả,Cấn trừ lãi cho vay phải thu với cổ tức phải trả,82.918.630.139,-,82918630139.0,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,Công ty Cổ phần Abattoir Long Bình,,
Phí gia công,Công ty Cổ phần Abattoir Long Bình > Phí gia công,Phí gia công,5.268.153.548,7.575.772.164,5268153548.0,7575772164.0
Thu nhập cổ tức,Công ty Cổ phần Abattoir Long Bình > Thu nhập cổ tức,Thu nhập cổ tức,600.000.000,500.000.000,600000000.0,500000000.0
Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,Công ty Cổ phần Bao bì Thuận Phát,,
Mua hàng hóa,Công ty Cổ phần Bao bì Thuận Phát > Mua hàng hóa,Mua hàng hóa,28.472.704.405,74.102.759.608,28472704405.0,74102759608.0
Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai,,
Thu nhập cổ tức,Công ty Cổ phần Sản xuất Thương mại Dịch vụ Đồng Nai > Thu nhập cổ tức,Thu nhập cổ tức,270.554.400,1.380.848.400,270554400.0,1380848400.0
Công ty Cổ phần Việt Nam Kỹ nghệ Súc sân,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sân,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sân,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sân,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sân,,
Thu nhập cổ tức,Công ty Cổ phần Việt Nam Kỹ nghệ Súc sân > Thu nhập cổ tức,Thu nhập cổ tức,14.126.018.200,-,14126018200.0,
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,,
Phí công nghệ thông tin (đã bao gồm VAT),Công ty Cổ phần Hàng tiêu dùng Masan > Phí công nghệ thông tin (đã bao gồm VAT),Phí công nghệ thông tin (đã bao gồm VAT),33.308.873.420,45.702.370.260,33308873420.0,45702370260.0
Phí dịch vụ quản lý (đã bao gồm VAT),Công ty Cổ phần Hàng tiêu dùng Masan > Phí dịch vụ quản lý (đã bao gồm VAT),Phí dịch vụ quản lý (đã bao gồm VAT),9.022.467.688,-,9022467688.0,
Mua hàng hóa (đã bao gồm VAT),Công ty Cổ phần Hàng tiêu dùng Masan > Mua hàng hóa (đã bao gồm VAT),Mua hàng hóa (đã bao gồm VAT),228.445.873,262.955.428,228445873.0,262955428.0
Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,Công ty TNHH Masan Brewery Distribution,,
Mua hàng hóa (đã bao gồm VAT),Công ty TNHH Masan Brewery Distribution > Mua hàng hóa (đã bao gồm VAT),Mua hàng hóa (đã bao gồm VAT),-,795.983.386,,795983386.0
Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,Công ty TNHH Một Thành viên Masan MB,,
Mua hàng hóa (đã bao gồm VAT),Công ty TNHH Một Thành viên Masan MB > Mua hàng hóa (đã bao gồm VAT),Mua hàng hóa (đã bao gồm VAT),142.816.666,-,142816666.0,
