row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,1/1/2018,1/1/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__1/1/2018,numeric__1/1/2018_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,331.154.624.169,-,413.161.750.204,-,331154624169.0,,413161750204.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,767.446.434.315,(5.577.461.820),1.171.776.979.823,(3.777.764.052),767446434315.0,-5577461820.0,1171776979823.0,-3777764052.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,75.345.994.537,-,62.582.980.073,-,75345994537.0,,62582980073.0,
Sản phẩm dở dang,Sản phẩm dở dang,Sản phẩm dở dang,53.060.901.344,-,788.445.660,-,53060901344.0,,788445660.0,
Thành phẩm,Thành phẩm,Thành phẩm,165.082.706.824,-,203.137.243.679,-,165082706824.0,,203137243679.0,
Hàng hóa,Hàng hóa,Hàng hóa,4.069.333.135,-,1.917.129.115,-,4069333135.0,,1917129115.0,
,,,1.396.159.994.324,(5.577.461.820),1.853.364.528.554,(3.777.764.052),1396159994324.0,-5577461820.0,1853364528554.0,-3777764052.0
