row_label_raw,row_label_full,col_0,1/1/2018VND,Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhấtVND,31/12/2018VND,numeric__1/1/2018VND,numeric__Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhấtVND,numeric__31/12/2018VND
Lãi chưa thực hiện,Lãi chưa thực hiện,Lãi chưa thực hiện,94.566.406,2.657.506.829,2.752.073.235,94566406.0,2657506829.0,2752073235.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,14.961.488.602,(149.933.014),14.811.555.588,14961488602.0,-149933014.0,14811555588.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,421.630.752,192.606.814,614.237.566,421630752.0,192606814.0,614237566.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,105.779.127.070,(76.103.887.818),29.675.239.252,105779127070.0,-76103887818.0,29675239252.0
Lỗ tính thuế,Lỗ tính thuế,Lỗ tính thuế,8.298.229.453,30.081.730.192,38.379.959.645,8298229453.0,30081730192.0,38379959645.0
Chi phí khác,Chi phí khác,Chi phí khác,1.309.949.022,300.560.540,1.610.509.562,1309949022.0,300560540.0,1610509562.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,(25.048.349.322),6.629.339.725,(18.419.009.597),-25048349322.0,6629339725.0,-18419009597.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,(570.839.296.627),47.854.876.991,(522.984.419.636),-570839296627.0,47854876991.0,-522984419636.0
,,,(465.022.654.644),11.462.800.259,(453.559.854.385),-465022654644.0,11462800259.0,-453559854385.0
