row_label_raw,row_label_full,col_0,Mức tăng tỷ giá,Ảnh hưởng đến lợi nhuận sau thuế Triệu đồng,numeric__Mức tăng tỷ giá,numeric__Ảnh hưởng đến lợi nhuận sau thuế Triệu đồng
Tại ngày 31 tháng 12 năm 2017 USD,Tại ngày 31 tháng 12 năm 2017 USD,Tại ngày 31 tháng 12 năm 2017 USD,"2,00%",(1.807),0.02,-1807.0
Tại ngày 31 tháng 12 năm 2016 USD,Tại ngày 31 tháng 12 năm 2016 USD,Tại ngày 31 tháng 12 năm 2016 USD,"2,00%",(7.131),0.02,-7131.0
