row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017%/năm,Ngày 31 tháng 12năm 2016%/năm,numeric__Ngày 31 tháng 12năm 2017%/năm,numeric__Ngày 31 tháng 12năm 2016%/năm
Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,"3,00 - 13,50","3,00 - 13,50",,
Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,"2,30 - 4,50","1,40 - 4,50",,
