row_label_raw,row_label_full,Tên công ty,Được thành lập theo,Ngành hoạt động,Vốn điều lệ,% sở hữu,numeric__Được thành lập theo,numeric__Ngành hoạt động,numeric__Vốn điều lệ,numeric__% sở hữu
Công ty TNHHQuản lý tài sảnNgân hàng TMCPViệt Nam ThịnhVượng(VPB AMC),Công ty TNHHQuản lý tài sảnNgân hàng TMCPViệt Nam ThịnhVượng(VPB AMC),Công ty TNHHQuản lý tài sảnNgân hàng TMCPViệt Nam ThịnhVượng(VPB AMC),Giấy Chứng nhận Đăngký Kinh doanh số0105837483 do Sở Kếhoạch và Đầu tư Hà Nộicấp ngày 15 tháng 4 năm2013,Quản lý nợ vàkhai thác tài sản,115 tỷđồng ViệtNam,100%,,,,1.0
Công ty Tài chínhTNHH MTV Ngânhàng Việt NamThịnh Vượng(VPB FC),Công ty Tài chínhTNHH MTV Ngânhàng Việt NamThịnh Vượng(VPB FC),Công ty Tài chínhTNHH MTV Ngânhàng Việt NamThịnh Vượng(VPB FC),Giấy Chứng nhận Đăngký Kinh doanh số0102180545 do Sở Kếhoạch và Đầu tư TP HồChỉ Minh cấp thay đổi gầnnhất ngày 12 tháng 8 năm2017,Hoạt động dịchvụ tài chính khác,4.474 tỷđồng ViệtNam,100%,,,,1.0
