row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017Triệu đồng,Ngày 31 tháng 12năm 2016Triệu đồng,numeric__Ngày 31 tháng 12năm 2017Triệu đồng,numeric__Ngày 31 tháng 12năm 2016Triệu đồng
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,53.381,24 323,53381.0,
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,7.209.631,5.922.885,7209631.0,5922885.0
- Phải thu về thư tín dụng trả chậm(Thuyết minh số 17.2),- Phải thu về thư tín dụng trả chậm(Thuyết minh số 17.2),- Phải thu về thư tín dụng trả chậm(Thuyết minh số 17.2),5.148.955,2.956.761,5148955.0,2956761.0
- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,435.714,1.313.221,435714.0,1313221.0
- Phải thu hoạt động mua bán nợ,- Phải thu hoạt động mua bán nợ,- Phải thu hoạt động mua bán nợ,-,1.047.944,,1047944.0
- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,165,221.755,165.0,221755.0
- Các khoản phải thu bên ngoài khác,- Các khoản phải thu bên ngoài khác,- Các khoản phải thu bên ngoài khác,1.624.797,383.204,1624797.0,383204.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,8.906,69.851,8906.0,69851.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,10.477,15.569,10477.0,15569.0
,,,7.282.395,6.032.628,7282395.0,6032628.0
