row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017%/năm,Ngày 31 tháng 12năm 2016%/năm,numeric__Ngày 31 tháng 12năm 2017%/năm,numeric__Ngày 31 tháng 12năm 2016%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"1,00 - 4,00","4,00 - 5,30",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"0,10 - 2,20","0,70 - 1,80",,
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"1,50 - 5,93","4,30 - 5,88",,
Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng ngoại tệ,"0,75 - 4,66","0,75 - 2,30",,
