row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà Vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,,,
USD,Tại ngày 31 tháng 12 năm 2017 > USD,USD,"1,50%",(5.602),(4.482),0.015,-5602.0,-4482.0
VND,Tại ngày 31 tháng 12 năm 2017 > VND,VND,"3,00%",423.681,338.945,0.03,423681.0,338945.0
Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,,,
USD,Tại ngày 31 tháng 12 năm 2016 > USD,USD,"1,50%",(107.567),(86.053),0.015,-107567.0,-86053.0
VND,Tại ngày 31 tháng 12 năm 2016 > VND,VND,"3,00%",(22.204),(17.763),0.03,-22204.0,-17763.0
