row_label_raw,row_label_full,col_0,Dự phòngchungTriệu đồng,Dự phòngcụ thểTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,799.745,516.879,1.316.624,799745.0,516879.0,1316624.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,165.618,2.295.027,2.460.645,165618.0,2295027.0,2460645.0
Giảm dự phòng do bán nợ cho VAMC,Giảm dự phòng do bán nợ cho VAMC,Giảm dự phòng do bán nợ cho VAMC,-,(64.482),(64.482),,-64482.0,-64482.0
Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,-,(1.629.228),(1.629.228),,-1629228.0,-1629228.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,965.363,1.118.196,2.083.559,965363.0,1118196.0,2083559.0
