row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,546.962.182,588.725.812,546962182.0,588725812.0
Cổ tức,Cổ tức,Cổ tức,59.462.823,-,59462823.0,
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,876.847,246.844,876847.0,246844.0
Khác,Khác,Khác,-,2.341.371,,2341371.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,607.301.852,591.314.027,607301852.0,591314027.0
Trong đó:Doanh thu với các bên liên quan (TM số 26),Trong đó:Doanh thu với các bên liên quan (TM số 26),Trong đó:Doanh thu với các bên liên quan (TM số 26),606.425.005,588.725.812,606425005.0,588725812.0
Doanh thu với các bên thứ ba,Doanh thu với các bên thứ ba,Doanh thu với các bên thứ ba,876.847,2.588.215,876847.0,2588215.0
