row_label_raw,row_label_full,Bà Võ Thị Mỹ Hạnh,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Nguyễn Quan Anh,Ông Nguyễn Quan Anh,Ông Nguyễn Quan Anh,Phó Tổng Giám đốc,,,
Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Phó Tổng Giám đốc,bỗ nhiệm ngày 27 tháng 12 năm 2018,,
Ông Nguyễn Ngọc Ánh,Ông Nguyễn Ngọc Ánh,Ông Nguyễn Ngọc Ánh,Phó Tổng Giám đốc,miễn nhiệm ngày 27 tháng 12 năm 2018,,
Ông Phan Thanh Thủ,Ông Phan Thanh Thủ,Ông Phan Thanh Thủ,Phó Tổng Giám đốc,miễn nhiệm ngày 27 tháng 12 năm 2018,,
Ông Trịnh Xuân Nhân,Ông Trịnh Xuân Nhân,Ông Trịnh Xuân Nhân,Phó Tổng Giám đốc,miễn nhiệm ngày 27 tháng 12 năm 2018,,
Ông Hoàng Đình Quý,Ông Hoàng Đình Quý,Ông Hoàng Đình Quý,Phó Tổng Giám đốc,miễn nhiệm ngày 27 tháng 12 năm 2018,,
Ông Lê Đình Vũ,Ông Lê Đình Vũ,Ông Lê Đình Vũ,Phó Tổng Giám đốc,miễn nhiệm ngày 27 tháng 12 năm 2018,,
Bà Nguyễn Thị Thanh Thảo,Bà Nguyễn Thị Thanh Thảo,Bà Nguyễn Thị Thanh Thảo,Phó Tổng Giám đốc,miễn nhiệm ngày 27 tháng 12 năm 2018,,
