row_label_raw,row_label_full,col_0,Tại ngày31/12/2021VND,Tại ngày01/01/2021VND,numeric__Tại ngày31/12/2021VND,numeric__Tại ngày01/01/2021VND
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,305.737.840.018,310.520.402.359,305737840018.0,310520402359.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,171.002.252.350,163.512.562.294,171002252350.0,163512562294.0
Dự phòng đầu tư dài hạn,Dự phòng đầu tư dài hạn,Dự phòng đầu tư dài hạn,(2.762.888.738),(786.820.845),-2762888738.0,-786820845.0
Đầu tư nắm giữ đến ngày đáo hạn dài hạn,Đầu tư nắm giữ đến ngày đáo hạn dài hạn,Đầu tư nắm giữ đến ngày đáo hạn dài hạn,-,60.000.000.000,,60000000000.0
Cộng,Cộng,Cộng,473.977.203.630,533.246.143.808,473977203630.0,533246143808.0
