row_label_raw,row_label_full,col_0,Kinh doanhkhu công nghiệp > Năm 2021,Kinh doanhkhu công nghiệp > Năm 2020,Kinh doanhnhà và ha tầng > Năm 2021,Kinh doanhnhà và ha tầng > Năm 2020,Kinh doanhcung cấp nước sach > Năm 2021,Kinh doanhcung cấp nước sach > Năm 2020,Kinh doanhdịch vụ cảng > Năm 2021,Kinh doanhdịch vụ cảng > Năm 2020,Kinh doanhxử lý chất thải > Năm 2021,Kinh doanhxử lý chất thải > Năm 2020,Khác > Năm 2021,Khác > Năm 2020,Đơn vị tính: Triệu đồngTổng công > Năm 2021,Đơn vị tính: Triệu đồngTổng công > Năm 2020,numeric__Kinh doanhkhu công nghiệp > Năm 2021,numeric__Kinh doanhkhu công nghiệp > Năm 2020,numeric__Kinh doanhnhà và ha tầng > Năm 2021,numeric__Kinh doanhnhà và ha tầng > Năm 2020,numeric__Kinh doanhcung cấp nước sach > Năm 2021,numeric__Kinh doanhcung cấp nước sach > Năm 2020,numeric__Kinh doanhdịch vụ cảng > Năm 2021,numeric__Kinh doanhdịch vụ cảng > Năm 2020,numeric__Kinh doanhxử lý chất thải > Năm 2021,numeric__Kinh doanhxử lý chất thải > Năm 2020,numeric__Khác > Năm 2021,numeric__Khác > Năm 2020,numeric__Đơn vị tính: Triệu đồngTổng công > Năm 2021,numeric__Đơn vị tính: Triệu đồngTổng công > Năm 2020
Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,Kết quả hoạt động kinh doanh hợp nhất,,,,,,,,,,,,,,
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,864.961,731.292,349.074,262.433,455.369,461.580,268.203,248.014,123.848,130.671,38.715,70.701,2.100.170(564.623),,864961.0,731292.0,349074.0,262433.0,455369.0,461580.0,268203.0,248014.0,123848.0,130671.0,38715.0,70701.0,
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,(6.886),,,,,,,,,,,,,,-6886.0
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,20.892,,,,,,,,,,,,,,20892.0
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,1.549.553,,,,,,,,,,,,,,1549553.0
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,344.296,,,,,,,,,,,,,,344296.0
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,(121.046),,,,,,,,,,,,,,-121046.0
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,1.772.803,,,,,,,,,,,,,,1772803.0
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,(292.205),,,,,,,,,,,,,,-292205.0
"Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả hoạt động kinh doanh hợp nhất > Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại","Kết quả của bộ phậnChi phí không phân bổPhân lãi hoặc lỗ trongcông ty liên kếtLợi nhuận kháckhông phân bổLợi nhuận trước thuế,thu nhập tài chính vàchi phí tài chínhThu nhập tài chínhChi phí tài chínhLợi nhuận trước thuếChi phí thuế TNDN hiện hànhChi phí thuế TNDN hoãn lại",,,,,,,,,,,,,,17.036,,,,,,,,,,,,,,17036.0
